ID: 1, age: 90, gender: 13, martial: 70, race: 61, birth: 74, lang: 10, occ: 24, income: 5
ID: 274, age: 51, gender: 27, martial: 56, race: 42, birth: 16, lang: 87, occ: 12, income: 75
ID: 275, age: 49, gender: 25, martial: 97, race: 44, birth: 44, lang: 42, occ: 41, income: 98
ID: 276, age: 14, gender: 91, martial: 7, race: 73, birth: 45, lang: 11, occ: 93, income: 19
ID: 277, age: 13, gender: 77, martial: 32, race: 86, birth: 67, lang: 37, occ: 42, income: 62
ID: 278, age: 22, gender: 41, martial: 9, race: 24, birth: 90, lang: 30, occ: 16, income: 96
ID: 279, age: 3, gender: 48, martial: 92, race: 32, birth: 46, lang: 67, occ: 35, income: 2
ID: 280, age: 85, gender: 77, martial: 92, race: 70, birth: 62, lang: 48, occ: 11, income: 37
ID: 281, age: 94, gender: 38, martial: 81, race: 98, birth: 72, lang: 4, occ: 14, income: 34
ID: 282, age: 31, gender: 96, martial: 77, race: 29, birth: 21, lang: 36, occ: 68, income: 97
ID: 283, age: 44, gender: 52, martial: 77, race: 7, birth: 96, lang: 29, occ: 63, income: 12
ID: 284, age: 31, gender: 96, martial: 35, race: 44, birth: 11, lang: 6, occ: 52, income: 40
ID: 285, age: 83, gender: 45, martial: 93, race: 34, birth: 99, lang: 55, occ: 52, income: 1
ID: 286, age: 74, gender: 25, martial: 5, race: 10, birth: 42, lang: 57, occ: 81, income: 13
ID: 287, age: 25, gender: 71, martial: 75, race: 84, birth: 27, lang: 23, occ: 55, income: 68
ID: 288, age: 18, gender: 55, martial: 36, race: 65, birth: 24, lang: 88, occ: 29, income: 27
ID: 289, age: 69, gender: 58, martial: 15, race: 56, birth: 74, lang: 70, occ: 62, income: 88
ID: 290, age: 92, gender: 86, martial: 89, race: 72, birth: 11, lang: 64, occ: 67, income: 49
ID: 291, age: 63, gender: 6, martial: 42, race: 36, birth: 81, lang: 19, occ: 9, income: 44
ID: 292, age: 70, gender: 59, martial: 94, race: 82, birth: 40, lang: 87, occ: 46, income: 23
ID: 293, age: 45, gender: 86, martial: 55, race: 96, birth: 65, lang: 45, occ: 29, income: 57
ID: 294, age: 88, gender: 90, martial: 95, race: 92, birth: 46, lang: 57, occ: 50, income: 74
ID: 295, age: 26, gender: 7, martial: 27, race: 3, birth: 92, lang: 69, occ: 9, income: 56
ID: 296, age: 98, gender: 78, martial: 78, race: 41, birth: 55, lang: 67, occ: 95, income: 73
ID: 297, age: 4, gender: 1, martial: 2, race: 30, birth: 3, lang: 15, occ: 23, income: 7
ID: 298, age: 13, gender: 85, martial: 92, race: 57, birth: 96, lang: 2, occ: 10, income: 52
ID: 299, age: 7, gender: 86, martial: 64, race: 34, birth: 8, lang: 57, occ: 54, income: 53
ID: 300, age: 90, gender: 51, martial: 93, race: 83, birth: 53, lang: 15, occ: 53, income: 59
ID: 301, age: 25, gender: 6, martial: 47, race: 21, birth: 50, lang: 46, occ: 19, income: 68
ID: 302, age: 57, gender: 79, martial: 7, race: 52, birth: 66, lang: 22, occ: 8, income: 9
ID: 303, age: 64, gender: 55, martial: 3, race: 52, birth: 47, lang: 65, occ: 88, income: 13
ID: 304, age: 87, gender: 83, martial: 20, race: 67, birth: 92, lang: 17, occ: 22, income: 57
ID: 305, age: 89, gender: 86, martial: 43, race: 28, birth: 60, lang: 37, occ: 81, income: 39
ID: 306, age: 80, gender: 64, martial: 86, race: 67, birth: 55, lang: 55, occ: 60, income: 3
ID: 307, age: 93, gender: 42, martial: 35, race: 84, birth: 26, lang: 28, occ: 81, income: 74
ID: 308, age: 71, gender: 15, martial: 21, race: 32, birth: 76, lang: 86, occ: 59, income: 9
ID: 309, age: 2, gender: 71, martial: 22, race: 47, birth: 82, lang: 84, occ: 52, income: 2
ID: 310, age: 86, gender: 81, martial: 73, race: 12, birth: 49, lang: 9, occ: 26, income: 82
ID: 311, age: 57, gender: 84, martial: 7, race: 48, birth: 90, lang: 64, occ: 61, income: 54
ID: 312, age: 45, gender: 22, martial: 0, race: 43, birth: 50, lang: 85, occ: 70, income: 18
ID: 313, age: 14, gender: 5, martial: 98, race: 80, birth: 3, lang: 27, occ: 58, income: 4
ID: 314, age: 93, gender: 26, martial: 96, race: 87, birth: 88, lang: 15, occ: 14, income: 76
ID: 315, age: 68, gender: 68, martial: 20, race: 49, birth: 58, lang: 84, occ: 90, income: 10
ID: 316, age: 10, gender: 82, martial: 92, race: 6, birth: 85, lang: 18, occ: 53, income: 42
ID: 317, age: 35, gender: 96, martial: 71, race: 59, birth: 82, lang: 14, occ: 9, income: 50
ID: 318, age: 18, gender: 71, martial: 1, race: 8, birth: 25, lang: 75, occ: 11, income: 86
ID: 319, age: 21, gender: 13, martial: 96, race: 27, birth: 45, lang: 28, occ: 55, income: 43
ID: 320, age: 26, gender: 18, martial: 88, race: 76, birth: 56, lang: 6, occ: 83, income: 50
ID: 321, age: 94, gender: 95, martial: 57, race: 56, birth: 8, lang: 9, occ: 84, income: 49
ID: 322, age: 66, gender: 99, martial: 90, race: 71, birth: 29, lang: 19, occ: 70, income: 69
ID: 323, age: 26, gender: 97, martial: 76, race: 24, birth: 76, lang: 11, occ: 27, income: 97
ID: 324, age: 44, gender: 14, martial: 4, race: 43, birth: 36, lang: 34, occ: 55, income: 60
ID: 325, age: 54, gender: 43, martial: 99, race: 33, birth: 97, lang: 4, occ: 75, income: 89
ID: 326, age: 54, gender: 11, martial: 82, race: 5, birth: 92, lang: 83, occ: 62, income: 69
ID: 327, age: 11, gender: 11, martial: 28, race: 51, birth: 85, lang: 31, occ: 22, income: 9
ID: 328, age: 43, gender: 24, martial: 65, race: 2, birth: 79, lang: 99, occ: 97, income: 84
ID: 329, age: 49, gender: 32, martial: 83, race: 80, birth: 78, lang: 40, occ: 28, income: 93
ID: 330, age: 58, gender: 9, martial: 5, race: 97, birth: 54, lang: 94, occ: 15, income: 97
ID: 331, age: 4, gender: 93, martial: 7, race: 20, birth: 30, lang: 44, occ: 40, income: 79
ID: 332, age: 55, gender: 50, martial: 12, race: 10, birth: 7, lang: 36, occ: 44, income: 5
ID: 333, age: 26, gender: 74, martial: 65, race: 77, birth: 72, lang: 33, occ: 42, income: 92
ID: 334, age: 4, gender: 39, martial: 90, race: 25, birth: 81, lang: 81, occ: 68, income: 32
ID: 335, age: 0, gender: 7, martial: 32, race: 43, birth: 50, lang: 87, occ: 35, income: 30
ID: 336, age: 99, gender: 94, martial: 9, race: 7, birth: 39, lang: 7, occ: 95, income: 77
ID: 337, age: 28, gender: 58, martial: 98, race: 96, birth: 32, lang: 72, occ: 79, income: 3
ID: 338, age: 11, gender: 47, martial: 0, race: 29, birth: 91, lang: 9, occ: 39, income: 66
ID: 339, age: 48, gender: 31, martial: 73, race: 19, birth: 79, lang: 14, occ: 86, income: 36
ID: 340, age: 54, gender: 26, martial: 33, race: 99, birth: 75, lang: 39, occ: 38, income: 68
ID: 341, age: 66, gender: 88, martial: 44, race: 48, birth: 60, lang: 86, occ: 50, income: 64
ID: 342, age: 85, gender: 77, martial: 57, race: 49, birth: 65, lang: 57, occ: 49, income: 36
ID: 343, age: 84, gender: 14, martial: 47, race: 16, birth: 14, lang: 16, occ: 43, income: 43
ID: 344, age: 2, gender: 42, martial: 37, race: 38, birth: 88, lang: 11, occ: 53, income: 37
ID: 345, age: 13, gender: 55, martial: 2, race: 77, birth: 88, lang: 62, occ: 80, income: 88
ID: 346, age: 17, gender: 38, martial: 59, race: 21, birth: 53, lang: 30, occ: 64, income: 51
ID: 347, age: 44, gender: 54, martial: 98, race: 6, birth: 18, lang: 83, occ: 7, income: 2
ID: 348, age: 43, gender: 44, martial: 79, race: 55, birth: 42, lang: 84, occ: 65, income: 51
ID: 349, age: 17, gender: 53, martial: 38, race: 13, birth: 88, lang: 83, occ: 59, income: 59
ID: 350, age: 50, gender: 93, martial: 60, race: 95, birth: 76, lang: 70, occ: 84, income: 3
ID: 351, age: 30, gender: 70, martial: 75, race: 27, birth: 26, lang: 68, occ: 77, income: 19
ID: 352, age: 45, gender: 90, martial: 17, race: 33, birth: 95, lang: 72, occ: 54, income: 40
ID: 353, age: 19, gender: 10, martial: 39, race: 64, birth: 41, lang: 85, occ: 74, income: 28
ID: 354, age: 12, gender: 20, martial: 41, race: 93, birth: 70, lang: 96, occ: 80, income: 75
ID: 355, age: 8, gender: 28, martial: 60, race: 16, birth: 97, lang: 38, occ: 41, income: 18
ID: 356, age: 49, gender: 97, martial: 98, race: 69, birth: 52, lang: 56, occ: 0, income: 67
ID: 357, age: 49, gender: 8, martial: 53, race: 74, birth: 89, lang: 43, occ: 83, income: 24
ID: 358, age: 16, gender: 91, martial: 44, race: 46, birth: 79, lang: 71, occ: 4, income: 86
ID: 359, age: 9, gender: 13, martial: 94, race: 42, birth: 5, lang: 66, occ: 30, income: 37
ID: 360, age: 44, gender: 65, martial: 59, race: 20, birth: 16, lang: 62, occ: 21, income: 94
ID: 361, age: 48, gender: 21, martial: 94, race: 62, birth: 20, lang: 33, occ: 8, income: 94
ID: 362, age: 26, gender: 17, martial: 70, race: 89, birth: 48, lang: 79, occ: 93, income: 50
ID: 363, age: 23, gender: 4, martial: 96, race: 77, birth: 95, lang: 31, occ: 83, income: 52
ID: 364, age: 76, gender: 34, martial: 57, race: 30, birth: 38, lang: 91, occ: 18, income: 18
ID: 365, age: 16, gender: 31, martial: 18, race: 14, birth: 31, lang: 97, occ: 20, income: 17
ID: 366, age: 85, gender: 30, martial: 82, race: 33, birth: 4, lang: 65, occ: 10, income: 63
ID: 367, age: 80, gender: 21, martial: 89, race: 10, birth: 46, lang: 32, occ: 13, income: 17
ID: 368, age: 39, gender: 66, martial: 4, race: 22, birth: 37, lang: 70, occ: 13, income: 7
ID: 369, age: 49, gender: 55, martial: 54, race: 33, birth: 38, lang: 23, occ: 63, income: 24
ID: 370, age: 23, gender: 35, martial: 36, race: 6, birth: 50, lang: 53, occ: 72, income: 65
ID: 371, age: 68, gender: 91, martial: 90, race: 9, birth: 11, lang: 69, occ: 20, income: 49
ID: 372, age: 42, gender: 17, martial: 24, race: 18, birth: 77, lang: 58, occ: 61, income: 55
ID: 373, age: 63, gender: 21, martial: 40, race: 46, birth: 72, lang: 33, occ: 92, income: 39
ID: 374, age: 12, gender: 93, martial: 1, race: 63, birth: 18, lang: 13, occ: 27, income: 12
ID: 375, age: 60, gender: 2, martial: 67, race: 4, birth: 82, lang: 76, occ: 62, income: 21
ID: 376, age: 75, gender: 41, martial: 58, race: 36, birth: 99, lang: 89, occ: 60, income: 81
ID: 377, age: 78, gender: 60, martial: 73, race: 66, birth: 97, lang: 0, occ: 26, income: 50
ID: 378, age: 48, gender: 28, martial: 41, race: 27, birth: 63, lang: 48, occ: 74, income: 0
ID: 379, age: 56, gender: 24, martial: 84, race: 23, birth: 12, lang: 82, occ: 4, income: 55
ID: 380, age: 22, gender: 61, martial: 1, race: 72, birth: 33, lang: 7, occ: 13, income: 97
ID: 381, age: 35, gender: 24, martial: 32, race: 34, birth: 94, lang: 71, occ: 61, income: 27
ID: 382, age: 26, gender: 85, martial: 30, race: 18, birth: 85, lang: 50, occ: 25, income: 58
ID: 383, age: 0, gender: 18, martial: 14, race: 51, birth: 10, lang: 90, occ: 67, income: 86
ID: 384, age: 54, gender: 26, martial: 95, race: 27, birth: 51, lang: 34, occ: 26, income: 79
ID: 385, age: 91, gender: 29, martial: 25, race: 81, birth: 42, lang: 0, occ: 97, income: 8
ID: 386, age: 49, gender: 98, martial: 13, race: 62, birth: 20, lang: 76, occ: 80, income: 2
ID: 387, age: 82, gender: 36, martial: 29, race: 2, birth: 36, lang: 11, occ: 88, income: 32
ID: 388, age: 25, gender: 89, martial: 11, race: 17, birth: 34, lang: 85, occ: 70, income: 55
ID: 389, age: 20, gender: 34, martial: 49, race: 18, birth: 42, lang: 68, occ: 41, income: 61
ID: 390, age: 8, gender: 93, martial: 91, race: 76, birth: 44, lang: 93, occ: 62, income: 81
ID: 391, age: 93, gender: 16, martial: 33, race: 85, birth: 82, lang: 44, occ: 4, income: 80
ID: 392, age: 78, gender: 98, martial: 68, race: 65, birth: 73, lang: 27, occ: 54, income: 3
ID: 393, age: 49, gender: 1, martial: 7, race: 68, birth: 80, lang: 21, occ: 18, income: 10
ID: 394, age: 17, gender: 10, martial: 38, race: 37, birth: 49, lang: 93, occ: 46, income: 21
ID: 395, age: 43, gender: 73, martial: 20, race: 87, birth: 80, lang: 52, occ: 54, income: 42
ID: 396, age: 31, gender: 70, martial: 66, race: 21, birth: 92, lang: 16, occ: 0, income: 74
ID: 397, age: 24, gender: 54, martial: 64, race: 2, birth: 5, lang: 11, occ: 43, income: 85
ID: 398, age: 33, gender: 17, martial: 83, race: 38, birth: 0, lang: 73, occ: 0, income: 10
ID: 399, age: 68, gender: 24, martial: 86, race: 42, birth: 29, lang: 13, occ: 21, income: 90
ID: 400, age: 44, gender: 42, martial: 31, race: 59, birth: 59, lang: 60, occ: 40, income: 38
ID: 401, age: 33, gender: 53, martial: 55, race: 70, birth: 29, lang: 49, occ: 6, income: 26
ID: 402, age: 4, gender: 79, martial: 2, race: 14, birth: 46, lang: 33, occ: 78, income: 7
ID: 403, age: 20, gender: 86, martial: 10, race: 30, birth: 18, lang: 85, occ: 44, income: 24
ID: 404, age: 56, gender: 57, martial: 22, race: 30, birth: 61, lang: 80, occ: 47, income: 2
ID: 405, age: 21, gender: 84, martial: 42, race: 14, birth: 51, lang: 37, occ: 58, income: 28
ID: 406, age: 95, gender: 91, martial: 50, race: 19, birth: 35, lang: 19, occ: 17, income: 21
ID: 407, age: 89, gender: 97, martial: 0, race: 86, birth: 76, lang: 13, occ: 76, income: 94
ID: 408, age: 80, gender: 37, martial: 60, race: 51, birth: 29, lang: 2, occ: 77, income: 99
ID: 409, age: 90, gender: 58, martial: 67, race: 17, birth: 84, lang: 31, occ: 75, income: 18
ID: 410, age: 74, gender: 3, martial: 68, race: 80, birth: 55, lang: 77, occ: 77, income: 36
ID: 411, age: 67, gender: 24, martial: 0, race: 68, birth: 83, lang: 3, occ: 16, income: 97
ID: 412, age: 9, gender: 12, martial: 86, race: 39, birth: 80, lang: 48, occ: 79, income: 29
ID: 413, age: 98, gender: 73, martial: 4, race: 62, birth: 30, lang: 94, occ: 95, income: 13
ID: 414, age: 68, gender: 88, martial: 61, race: 71, birth: 61, lang: 6, occ: 50, income: 81
ID: 415, age: 24, gender: 17, martial: 80, race: 43, birth: 98, lang: 3, occ: 91, income: 29
ID: 416, age: 17, gender: 59, martial: 69, race: 4, birth: 98, lang: 56, occ: 66, income: 59
ID: 417, age: 91, gender: 81, martial: 72, race: 9, birth: 31, lang: 99, occ: 5, income: 16
ID: 418, age: 30, gender: 66, martial: 44, race: 0, birth: 46, lang: 4, occ: 39, income: 75
ID: 419, age: 60, gender: 54, martial: 97, race: 1, birth: 30, lang: 80, occ: 69, income: 87
ID: 420, age: 48, gender: 88, martial: 70, race: 32, birth: 19, lang: 10, occ: 11, income: 15
ID: 421, age: 35, gender: 80, martial: 13, race: 60, birth: 37, lang: 79, occ: 88, income: 75
ID: 422, age: 68, gender: 83, martial: 99, race: 81, birth: 53, lang: 33, occ: 84, income: 52
ID: 423, age: 80, gender: 83, martial: 5, race: 12, birth: 22, lang: 99, occ: 15, income: 21
ID: 424, age: 43, gender: 1, martial: 40, race: 67, birth: 0, lang: 51, occ: 45, income: 68
ID: 425, age: 98, gender: 76, martial: 12, race: 45, birth: 40, lang: 32, occ: 32, income: 28
ID: 426, age: 34, gender: 98, martial: 86, race: 61, birth: 29, lang: 51, occ: 61, income: 96
ID: 427, age: 23, gender: 97, martial: 91, race: 54, birth: 65, lang: 56, occ: 97, income: 1
ID: 428, age: 69, gender: 51, martial: 76, race: 89, birth: 56, lang: 23, occ: 49, income: 89
ID: 429, age: 44, gender: 4, martial: 37, race: 95, birth: 54, lang: 9, occ: 83, income: 9
ID: 430, age: 46, gender: 46, martial: 71, race: 93, birth: 12, lang: 73, occ: 55, income: 99
ID: 431, age: 87, gender: 50, martial: 61, race: 46, birth: 75, lang: 64, occ: 54, income: 20
ID: 432, age: 11, gender: 20, martial: 95, race: 50, birth: 51, lang: 43, occ: 73, income: 10
ID: 433, age: 66, gender: 70, martial: 70, race: 67, birth: 26, lang: 65, occ: 30, income: 78
ID: 434, age: 87, gender: 21, martial: 76, race: 67, birth: 23, lang: 30, occ: 43, income: 77
ID: 435, age: 9, gender: 68, martial: 64, race: 47, birth: 81, lang: 14, occ: 85, income: 83
ID: 436, age: 37, gender: 3, martial: 81, race: 6, birth: 92, lang: 61, occ: 11, income: 90
ID: 437, age: 72, gender: 49, martial: 85, race: 42, birth: 31, lang: 63, occ: 20, income: 11
ID: 438, age: 91, gender: 35, martial: 16, race: 8, birth: 95, lang: 95, occ: 80, income: 28
ID: 439, age: 8, gender: 10, martial: 40, race: 18, birth: 1, lang: 72, occ: 1, income: 2
ID: 440, age: 68, gender: 51, martial: 55, race: 5, birth: 62, lang: 52, occ: 23, income: 4
ID: 441, age: 80, gender: 42, martial: 1, race: 99, birth: 70, lang: 51, occ: 14, income: 27
ID: 442, age: 59, gender: 85, martial: 14, race: 5, birth: 41, lang: 27, occ: 89, income: 33
ID: 443, age: 6, gender: 94, martial: 23, race: 2, birth: 34, lang: 60, occ: 9, income: 16
ID: 444, age: 80, gender: 24, martial: 20, race: 53, birth: 3, lang: 68, occ: 46, income: 46
ID: 445, age: 61, gender: 18, martial: 96, race: 28, birth: 38, lang: 2, occ: 75, income: 86
ID: 446, age: 80, gender: 50, martial: 40, race: 12, birth: 91, lang: 55, occ: 97, income: 85
ID: 447, age: 36, gender: 9, martial: 60, race: 38, birth: 51, lang: 66, occ: 63, income: 49
ID: 448, age: 88, gender: 43, martial: 64, race: 2, birth: 63, lang: 40, occ: 30, income: 58
ID: 449, age: 80, gender: 81, martial: 48, race: 94, birth: 20, lang: 78, occ: 98, income: 91
ID: 450, age: 78, gender: 90, martial: 73, race: 28, birth: 10, lang: 23, occ: 36, income: 46
ID: 451, age: 26, gender: 15, martial: 43, race: 16, birth: 78, lang: 81, occ: 56, income: 88
ID: 452, age: 14, gender: 15, martial: 84, race: 71, birth: 75, lang: 89, occ: 55, income: 73
ID: 453, age: 40, gender: 9, martial: 68, race: 94, birth: 29, lang: 34, occ: 94, income: 82
ID: 454, age: 98, gender: 15, martial: 40, race: 57, birth: 85, lang: 50, occ: 32, income: 4
ID: 455, age: 64, gender: 42, martial: 91, race: 91, birth: 64, lang: 76, occ: 96, income: 48
ID: 456, age: 50, gender: 36, martial: 7, race: 68, birth: 21, lang: 91, occ: 31, income: 98
ID: 457, age: 47, gender: 40, martial: 40, race: 90, birth: 47, lang: 79, occ: 22, income: 53
ID: 458, age: 31, gender: 32, martial: 47, race: 83, birth: 34, lang: 32, occ: 90, income: 24
ID: 459, age: 2, gender: 3, martial: 90, race: 4, birth: 39, lang: 48, occ: 60, income: 95
ID: 460, age: 7, gender: 44, martial: 64, race: 54, birth: 42, lang: 76, occ: 95, income: 74
ID: 461, age: 93, gender: 76, martial: 46, race: 16, birth: 29, lang: 6, occ: 76, income: 86
ID: 462, age: 6, gender: 3, martial: 59, race: 59, birth: 72, lang: 27, occ: 60, income: 89
ID: 463, age: 68, gender: 78, martial: 49, race: 94, birth: 75, lang: 45, occ: 51, income: 71
ID: 464, age: 8, gender: 9, martial: 6, race: 70, birth: 50, lang: 62, occ: 6, income: 96
ID: 465, age: 55, gender: 44, martial: 13, race: 66, birth: 51, lang: 37, occ: 67, income: 82
ID: 466, age: 5, gender: 91, martial: 82, race: 34, birth: 84, lang: 27, occ: 23, income: 73
ID: 467, age: 33, gender: 0, martial: 11, race: 37, birth: 80, lang: 81, occ: 36, income: 86
ID: 468, age: 3, gender: 95, martial: 96, race: 20, birth: 87, lang: 35, occ: 62, income: 17
ID: 469, age: 24, gender: 37, martial: 2, race: 98, birth: 82, lang: 6, occ: 85, income: 16
ID: 470, age: 32, gender: 64, martial: 99, race: 46, birth: 59, lang: 8, occ: 64, income: 25
ID: 471, age: 25, gender: 59, martial: 16, race: 56, birth: 25, lang: 64, occ: 45, income: 36
ID: 472, age: 59, gender: 54, martial: 12, race: 43, birth: 51, lang: 64, occ: 46, income: 78
ID: 473, age: 39, gender: 71, martial: 30, race: 14, birth: 95, lang: 41, occ: 12, income: 97
ID: 474, age: 19, gender: 77, martial: 14, race: 31, birth: 92, lang: 50, occ: 80, income: 94
ID: 475, age: 88, gender: 46, martial: 56, race: 58, birth: 20, lang: 45, occ: 41, income: 12
ID: 476, age: 71, gender: 8, martial: 45, race: 74, birth: 97, lang: 39, occ: 62, income: 2
ID: 477, age: 25, gender: 14, martial: 90, race: 79, birth: 23, lang: 19, occ: 49, income: 9
ID: 478, age: 43, gender: 25, martial: 95, race: 31, birth: 6, lang: 18, occ: 64, income: 22
ID: 479, age: 81, gender: 87, martial: 61, race: 78, birth: 98, lang: 63, occ: 22, income: 88
ID: 480, age: 85, gender: 22, martial: 39, race: 76, birth: 98, lang: 30, occ: 78, income: 24
ID: 481, age: 58, gender: 97, martial: 75, race: 35, birth: 20, lang: 9, occ: 93, income: 88
ID: 482, age: 3, gender: 66, martial: 41, race: 14, birth: 23, lang: 64, occ: 67, income: 40
ID: 483, age: 19, gender: 27, martial: 40, race: 95, birth: 94, lang: 1, occ: 81, income: 64
ID: 484, age: 37, gender: 32, martial: 91, race: 97, birth: 47, lang: 69, occ: 58, income: 71
ID: 485, age: 61, gender: 30, martial: 7, race: 69, birth: 72, lang: 57, occ: 93, income: 84
ID: 486, age: 55, gender: 44, martial: 2, race: 39, birth: 89, lang: 84, occ: 46, income: 74
ID: 487, age: 61, gender: 49, martial: 77, race: 90, birth: 78, lang: 50, occ: 97, income: 83
ID: 488, age: 99, gender: 70, martial: 92, race: 62, birth: 32, lang: 8, occ: 19, income: 35
ID: 489, age: 13, gender: 20, martial: 53, race: 38, birth: 7, lang: 71, occ: 79, income: 86
ID: 490, age: 41, gender: 46, martial: 98, race: 6, birth: 90, lang: 54, occ: 4, income: 51
ID: 491, age: 13, gender: 98, martial: 21, race: 25, birth: 85, lang: 72, occ: 48, income: 95
ID: 492, age: 89, gender: 6, martial: 67, race: 51, birth: 55, lang: 97, occ: 58, income: 92
ID: 493, age: 33, gender: 2, martial: 68, race: 82, birth: 37, lang: 96, occ: 77, income: 99
ID: 494, age: 2, gender: 71, martial: 21, race: 6, birth: 30, lang: 23, occ: 56, income: 72
ID: 495, age: 9, gender: 60, martial: 90, race: 17, birth: 47, lang: 39, occ: 95, income: 69
ID: 496, age: 28, gender: 40, martial: 22, race: 77, birth: 99, lang: 16, occ: 57, income: 48
ID: 497, age: 28, gender: 18, martial: 72, race: 56, birth: 85, lang: 17, occ: 88, income: 51
ID: 498, age: 37, gender: 41, martial: 82, race: 67, birth: 87, lang: 10, occ: 94, income: 28
ID: 499, age: 19, gender: 8, martial: 96, race: 70, birth: 46, lang: 36, occ: 80, income: 77
ID: 500, age: 2, gender: 62, martial: 11, race: 99, birth: 34, lang: 70, occ: 24, income: 5
ID: 501, age: 84, gender: 36, martial: 6, race: 4, birth: 8, lang: 88, occ: 32, income: 99
ID: 502, age: 10, gender: 9, martial: 12, race: 81, birth: 20, lang: 71, occ: 47, income: 52
ID: 503, age: 50, gender: 86, martial: 17, race: 93, birth: 15, lang: 57, occ: 45, income: 45
ID: 504, age: 23, gender: 95, martial: 99, race: 72, birth: 92, lang: 85, occ: 9, income: 41
ID: 505, age: 46, gender: 20, martial: 20, race: 41, birth: 35, lang: 31, occ: 83, income: 31
ID: 506, age: 1, gender: 62, martial: 75, race: 56, birth: 0, lang: 66, occ: 91, income: 19
ID: 507, age: 82, gender: 67, martial: 55, race: 88, birth: 65, lang: 68, occ: 71, income: 72
ID: 508, age: 35, gender: 63, martial: 69, race: 4, birth: 40, lang: 74, occ: 52, income: 16
ID: 509, age: 86, gender: 44, martial: 95, race: 67, birth: 98, lang: 23, occ: 47, income: 4
ID: 510, age: 9, gender: 95, martial: 52, race: 37, birth: 94, lang: 38, occ: 10, income: 38
ID: 511, age: 87, gender: 46, martial: 93, race: 71, birth: 64, lang: 26, occ: 64, income: 24
ID: 512, age: 47, gender: 89, martial: 42, race: 90, birth: 2, lang: 27, occ: 21, income: 98
ID: 513, age: 98, gender: 94, martial: 89, race: 7, birth: 56, lang: 45, occ: 12, income: 89
ID: 514, age: 61, gender: 49, martial: 88, race: 37, birth: 88, lang: 92, occ: 84, income: 51
ID: 515, age: 70, gender: 62, martial: 24, race: 72, birth: 75, lang: 77, occ: 27, income: 52
ID: 516, age: 25, gender: 34, martial: 14, race: 35, birth: 87, lang: 24, occ: 41, income: 45
ID: 517, age: 71, gender: 36, martial: 28, race: 20, birth: 38, lang: 33, occ: 79, income: 78
ID: 518, age: 72, gender: 62, martial: 60, race: 68, birth: 49, lang: 11, occ: 80, income: 12
ID: 519, age: 61, gender: 82, martial: 61, race: 16, birth: 60, lang: 47, occ: 40, income: 87
ID: 520, age: 3, gender: 15, martial: 35, race: 73, birth: 90, lang: 48, occ: 59, income: 54
ID: 521, age: 93, gender: 10, martial: 29, race: 28, birth: 87, lang: 93, occ: 48, income: 66
ID: 522, age: 22, gender: 3, martial: 9, race: 82, birth: 30, lang: 94, occ: 22, income: 10
ID: 523, age: 70, gender: 78, martial: 16, race: 16, birth: 17, lang: 82, occ: 2, income: 1
ID: 524, age: 32, gender: 4, martial: 27, race: 13, birth: 0, lang: 60, occ: 78, income: 75
ID: 525, age: 93, gender: 1, martial: 81, race: 31, birth: 8, lang: 19, occ: 49, income: 28
ID: 526, age: 6, gender: 8, martial: 78, race: 5, birth: 86, lang: 23, occ: 96, income: 3
ID: 527, age: 86, gender: 19, martial: 53, race: 10, birth: 49, lang: 23, occ: 42, income: 33
ID: 528, age: 91, gender: 81, martial: 94, race: 11, birth: 97, lang: 38, occ: 32, income: 83
ID: 529, age: 37, gender: 68, martial: 53, race: 33, birth: 75, lang: 0, occ: 52, income: 44
ID: 530, age: 55, gender: 64, martial: 83, race: 22, birth: 6, lang: 23, occ: 91, income: 49
ID: 531, age: 28, gender: 25, martial: 75, race: 44, birth: 39, lang: 4, occ: 39, income: 77
ID: 532, age: 54, gender: 14, martial: 58, race: 10, birth: 23, lang: 77, occ: 16, income: 59
ID: 533, age: 21, gender: 80, martial: 97, race: 20, birth: 43, lang: 29, occ: 66, income: 10
ID: 534, age: 19, gender: 22, martial: 96, race: 90, birth: 15, lang: 80, occ: 55, income: 41
ID: 535, age: 65, gender: 60, martial: 36, race: 53, birth: 80, lang: 59, occ: 78, income: 36
ID: 536, age: 5, gender: 17, martial: 54, race: 95, birth: 63, lang: 88, occ: 37, income: 52
ID: 537, age: 89, gender: 18, martial: 33, race: 48, birth: 45, lang: 1, occ: 99, income: 73
ID: 538, age: 83, gender: 51, martial: 78, race: 95, birth: 31, lang: 56, occ: 98, income: 89
ID: 539, age: 51, gender: 79, martial: 76, race: 46, birth: 62, lang: 15, occ: 10, income: 56
ID: 540, age: 98, gender: 18, martial: 31, race: 73, birth: 61, lang: 14, occ: 19, income: 65
ID: 541, age: 46, gender: 20, martial: 62, race: 5, birth: 79, lang: 43, occ: 71, income: 30
ID: 542, age: 16, gender: 42, martial: 28, race: 7, birth: 59, lang: 77, occ: 29, income: 12
ID: 543, age: 3, gender: 40, martial: 9, race: 38, birth: 89, lang: 30, occ: 10, income: 90
ID: 544, age: 72, gender: 52, martial: 35, race: 89, birth: 53, lang: 64, occ: 6, income: 28
ID: 545, age: 22, gender: 57, martial: 23, race: 9, birth: 11, lang: 51, occ: 47, income: 6
ID: 546, age: 10, gender: 80, martial: 76, race: 67, birth: 64, lang: 81, occ: 87, income: 4
